Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,42.428928000000006,42.775894,41.189766,41.239334,28.33894,2698800
2000-01-04,40.941933,42.032398,40.8428,41.239334,28.33894,3141100
2000-01-05,41.189766,41.189766,40.049735999999996,40.8428,28.066444,3008700
2000-01-06,41.140202,41.98283,40.694099,41.388031,28.441118,2121700
2000-01-07,42.329796,42.676762,41.635864,42.329796,29.088289000000003,1892300
2000-01-10,42.032398,43.420258000000004,41.933265999999996,43.370693,29.803571999999996,1722100
2000-01-11,42.924595000000004,43.122859999999996,42.280228,42.528061,29.224524,1087800
2000-01-12,42.528061,42.72633,41.834129,42.131531,28.952036,1108900
2000-01-13,42.131531,42.131531,41.5863,41.883697999999995,28.781731,1314600
2000-01-14,41.140202,41.933265999999996,40.44627,41.437599,28.475178000000003,2138400
2000-01-18,41.041065,41.288897999999996,38.909706,39.058407,26.84025,2826300
2000-01-19,39.157539,43.221992,39.107971,42.875027,29.462952,4264400
2000-01-20,42.329796,42.825462,39.950603,40.297569,27.691782,3220100
2000-01-21,40.892368,40.892368,39.653206,40.099304,27.555538000000002,2826200
2000-01-24,40.44627,40.44627,39.454937,39.653206,27.24898,2919400
2000-01-25,40.049735999999996,40.694099,39.801903,40.495834,27.828018,2439700
2000-01-26,41.140202,41.140202,39.70277,40.44627,27.793978000000003,1759200
2000-01-27,40.644535,40.991501,37.720112,39.801903,27.351164,2568300
2000-01-28,39.603638000000004,39.653206,38.265343,38.810574,26.669945000000002,1732000
2000-01-31,38.810574,38.810574,37.125313,37.620979,25.852476,2152200
2000-02-01,37.670544,38.562740000000005,37.02618,38.215775,26.261209,1747400
2000-02-02,38.265343,38.265343,35.093086,36.133984000000005,24.830637,2998300
2000-02-03,36.480949,38.860141999999996,36.332249,38.562740000000005,26.499622,3202200
2000-02-04,38.513176,39.058407,37.967945,38.067078,26.159010000000002,1296600
2000-02-07,38.067078,38.265343,36.87748,36.87748,25.341539,1554500
2000-02-08,37.274014,37.274014,36.480949,36.927048,25.37561,2684800
2000-02-09,36.927048,37.224445,35.539184999999996,35.687884999999994,24.524069,2266800
2000-02-10,35.836582,37.967945,35.73745,37.571411,25.818414999999998,2229900
2000-02-11,37.274014,37.274014,36.084415,36.332249,24.966881,1208200
2000-02-14,36.431381,37.868809000000006,36.183547999999995,36.728778999999996,25.239363,1729900
2000-02-15,36.927048,37.274014,36.034851,36.530514000000004,25.103115,2317000
2000-02-16,36.679214,36.728778999999996,36.084415,36.282681,24.93281,2399100
2000-02-17,36.431381,36.530514000000004,35.73745,36.034851,24.762508,1387600
2000-02-18,36.034851,36.133984000000005,34.59742,35.291351,24.251580999999998,1585800
2000-02-22,35.291351,35.340919,31.722563,33.209559999999996,22.82102,4049700
2000-02-23,33.259125,35.241787,33.159991999999995,34.448723,23.672544,2999600
2000-02-24,35.192219,35.73745,34.944386,35.390484,24.319714,2610800
2000-02-25,35.390484,35.73745,34.052189,34.052189,23.400053,2241600
2000-02-28,34.002625,35.687884999999994,33.903488,35.291351,24.251580999999998,2535600
2000-02-29,35.588753000000004,35.935719,34.250454,34.547855,23.740681,2114000
2000-03-01,34.547855,35.638317,34.547855,35.093086,24.115351,1471500
2000-03-02,35.043518,35.142654,34.300022,34.300022,23.570368,1323400
2000-03-03,33.705223,35.291351,33.705223,34.250454,23.536306,2809400
2000-03-06,34.250454,35.192219,34.250454,34.845253,23.945034,2528900
2000-03-07,34.894821,35.588753000000004,34.448723,34.498287,23.706608,2734600
2000-03-08,34.399155,34.993953999999995,34.300022,34.300022,23.618156,2231500
2000-03-09,34.300022,34.993953999999995,34.20089,34.894821,24.02771,3092700
2000-03-10,34.944386,35.489616,34.59742,34.993953999999995,24.095961,2254000
2000-03-13,34.894821,35.985283,34.74612,35.73745,24.607922,1792800
2000-03-14,38.067078,38.067078,36.679214,37.472279,25.802481,2700300
2000-03-15,37.472279,39.256671999999995,37.422709999999995,38.959274,26.826384,4394300
